Date and Time,Speed,Angle,Command Message
31/01/2019 14:59:34,6,-20,RUN
31/01/2019 14:59:34,-51,-38,RUN
31/01/2019 14:59:35,89,-67,RUN
31/01/2019 14:59:36,-12,100,RUN
31/01/2019 14:59:36,-99,16,RUN
31/01/2019 14:59:37,-56,-89,RUN
31/01/2019 14:59:38,72,63,RUN
31/01/2019 14:59:38,100,0,RUN
31/01/2019 14:59:39,75,-93,RUN
31/01/2019 14:59:40,100,-8,RUN
31/01/2019 14:59:40,98,27,RUN
31/01/2019 14:59:41,30,92,RUN
31/01/2019 14:59:42,-99,77,RUN
31/01/2019 14:59:42,-99,44,RUN
31/01/2019 14:59:43,58,-33,RUN
31/01/2019 14:59:44,-98,54,RUN
31/01/2019 14:59:44,-99,23,RUN
31/01/2019 14:59:45,-99,22,RUN
31/01/2019 14:59:46,-99,0,RUN
31/01/2019 14:59:47,-99,1,RUN
31/01/2019 14:59:47,-6,-3,RUN
31/01/2019 14:59:50,-6,-4,RUN
31/01/2019 14:59:53,0,0,RESET
31/01/2019 14:59:54,-6,-4,RUN
31/01/2019 15:00:01,-9,-4,RUN
31/01/2019 15:00:02,-14,-4,RUN
31/01/2019 15:00:03,-15,-4,RUN
31/01/2019 15:00:03,-20,-4,RUN
31/01/2019 15:00:04,-25,-4,RUN
31/01/2019 15:00:07,-24,-4,RUN
31/01/2019 15:00:07,-23,-4,RUN
31/01/2019 15:00:08,-23,-2,RUN
31/01/2019 15:00:08,-43,10,RUN
31/01/2019 15:00:09,-43,12,RUN
31/01/2019 15:00:10,-26,12,RUN
31/01/2019 15:00:10,-15,7,RUN
31/01/2019 15:00:11,-8,3,RUN
31/01/2019 15:00:11,0,0,STOP
31/01/2019 15:00:12,-8,3,RUN
31/01/2019 15:00:13,-7,3,RUN
31/01/2019 15:00:13,0,0,STOP
31/01/2019 15:00:14,-7,3,RUN
31/01/2019 15:00:15,-7,2,RUN
31/01/2019 15:00:15,0,0,STOP
31/01/2019 15:00:16,-7,2,RUN
31/01/2019 15:00:16,0,0,STOP
31/01/2019 15:00:17,-7,2,RUN
31/01/2019 15:00:18,0,0,STOP
31/01/2019 15:00:18,-7,2,RUN
31/01/2019 15:00:22,0,0,STOP
31/01/2019 15:00:22,-7,2,RUN
31/01/2019 15:00:25,0,0,STOP
31/01/2019 15:00:26,-7,2,RUN
31/01/2019 15:00:30,0,0,STOP
31/01/2019 15:00:31,-7,2,RUN
31/01/2019 15:00:32,0,0,STOP
31/01/2019 15:00:33,-7,2,RUN
31/01/2019 15:00:34,0,0,STOP
31/01/2019 15:00:35,-7,2,RUN
31/01/2019 15:00:47,-7,0,RUN
31/01/2019 15:00:48,9,0,RUN
31/01/2019 15:00:48,8,0,RUN
31/01/2019 15:00:49,7,0,RUN
31/01/2019 15:00:51,6,0,RUN
31/01/2019 15:00:53,0,0,STOP
31/01/2019 15:00:53,6,0,RUN
31/01/2019 15:00:55,5,0,RUN
31/01/2019 15:00:55,61,-40,RUN
31/01/2019 15:00:56,59,53,RUN
31/01/2019 15:00:57,-46,100,RUN
31/01/2019 15:00:57,0,-11,RUN
31/01/2019 15:00:58,-34,-91,RUN
31/01/2019 15:00:59,1,7,RUN
31/01/2019 15:00:59,-99,74,RUN
31/01/2019 15:01:00,99,13,RUN
31/01/2019 15:01:00,88,46,RUN
31/01/2019 15:01:01,41,-99,RUN
31/01/2019 15:01:02,-99,-33,RUN
31/01/2019 15:01:02,-99,30,RUN
31/01/2019 15:01:03,35,100,RUN
31/01/2019 15:01:04,44,-99,RUN
31/01/2019 15:01:04,55,-99,RUN
31/01/2019 15:01:05,-62,-88,RUN
31/01/2019 15:01:06,-99,-16,RUN
31/01/2019 15:01:06,-57,100,RUN
31/01/2019 15:01:07,99,18,RUN
31/01/2019 15:01:08,61,-99,RUN
31/01/2019 15:01:08,-50,-99,RUN
31/01/2019 15:01:09,-99,8,RUN
31/01/2019 15:01:10,49,-22,RUN
31/01/2019 15:01:10,98,-14,RUN
31/01/2019 15:01:11,-99,22,RUN
31/01/2019 15:01:11,-17,32,RUN
31/01/2019 15:01:12,-29,62,RUN
31/01/2019 15:01:13,-7,-11,RUN
31/01/2019 15:01:13,-5,11,RUN
31/01/2019 15:01:14,-41,-99,RUN
31/01/2019 15:01:15,-16,-11,RUN
31/01/2019 15:01:17,-16,0,RUN
31/01/2019 15:01:18,-7,-6,RUN
31/01/2019 15:01:19,-4,-2,RUN
31/01/2019 15:01:19,-4,0,RUN
31/01/2019 15:01:20,-4,-2,RUN
31/01/2019 15:01:21,-4,0,RUN
31/01/2019 15:01:21,13,5,RUN
31/01/2019 15:01:22,31,49,RUN
31/01/2019 15:01:23,60,87,RUN
31/01/2019 15:01:23,10,-2,RUN
31/01/2019 15:01:24,-85,-77,RUN
31/01/2019 15:01:24,-36,-26,RUN
31/01/2019 15:01:25,-24,-14,RUN
31/01/2019 15:01:26,-29,-22,RUN
31/01/2019 15:01:26,-85,-48,RUN
31/01/2019 15:01:27,-59,94,RUN
31/01/2019 15:01:28,-35,55,RUN
31/01/2019 15:01:28,-51,97,RUN
31/01/2019 15:01:29,-40,100,RUN
31/01/2019 15:01:30,-39,100,RUN
31/01/2019 15:01:30,-30,100,RUN
31/01/2019 15:01:31,37,-99,RUN
31/01/2019 15:01:32,30,-57,RUN
31/01/2019 15:01:32,0,6,RUN
31/01/2019 15:01:33,38,100,RUN
31/01/2019 15:01:34,62,85,RUN
31/01/2019 15:01:34,91,43,RUN
31/01/2019 15:01:35,-91,87,RUN
31/01/2019 15:01:36,58,-38,RUN
31/01/2019 15:01:36,99,-1,RUN
31/01/2019 15:01:37,27,-98,RUN
31/01/2019 15:01:40,27,-97,RUN
31/01/2019 15:01:41,27,-69,RUN
31/01/2019 15:01:42,11,-12,RUN
31/01/2019 15:01:42,11,-8,RUN
31/01/2019 15:01:43,12,1,RUN
