Date and Time,Speed,Angle,Command Message
08/02/2019 17:51:42,10,53,RUN
08/02/2019 17:51:42,10,63,RUN
08/02/2019 17:51:42,10,70,RUN
08/02/2019 17:51:42,8,63,SEND
08/02/2019 17:51:42,8,70,RUN
08/02/2019 17:51:43,8,75,RUN
08/02/2019 17:51:43,8,75,RUN
08/02/2019 17:51:44,8,75,RUN
08/02/2019 17:51:44,8,75,RUN
08/02/2019 17:51:44,3,75,SEND
08/02/2019 17:51:44,3,75,RUN
08/02/2019 17:51:45,3,78,RUN
08/02/2019 17:51:45,3,78,RUN
08/02/2019 17:51:45,8,15,RUN
08/02/2019 17:51:46,8,15,RUN
08/02/2019 17:51:46,8,15,RUN
08/02/2019 17:51:46,7,15,SEND
08/02/2019 17:51:46,7,15,RUN
08/02/2019 17:51:47,7,15,RUN
08/02/2019 17:51:47,7,15,RUN
08/02/2019 17:51:47,6,15,SEND
08/02/2019 17:51:47,6,15,RUN
08/02/2019 17:51:48,6,15,RUN
08/02/2019 17:51:48,6,15,RUN
08/02/2019 17:51:48,6,15,RUN
08/02/2019 17:51:49,5,15,SEND
08/02/2019 17:51:49,5,15,RUN
08/02/2019 17:51:49,5,15,RUN
08/02/2019 17:51:49,5,15,RUN
08/02/2019 17:51:50,5,15,RUN
08/02/2019 17:51:50,5,15,RUN
08/02/2019 17:51:50,3,15,SEND
08/02/2019 17:51:50,3,15,RUN
08/02/2019 17:51:51,3,15,RUN
08/02/2019 17:51:51,3,16,RUN
08/02/2019 17:51:51,3,16,RUN
08/02/2019 17:51:52,3,16,RUN
08/02/2019 17:51:52,3,16,RUN
08/02/2019 17:51:52,3,16,RUN
08/02/2019 17:51:53,3,16,RUN
08/02/2019 17:51:53,3,16,RUN
08/02/2019 17:51:54,3,16,RUN
08/02/2019 17:51:54,3,16,RUN
08/02/2019 17:51:54,3,16,RUN
08/02/2019 17:51:55,3,16,RUN
08/02/2019 17:51:55,3,16,RUN
08/02/2019 17:51:55,3,16,RUN
08/02/2019 17:51:56,3,16,RUN
08/02/2019 17:51:56,3,16,RUN
08/02/2019 17:51:56,3,16,RUN
08/02/2019 17:51:57,3,16,RUN
08/02/2019 17:51:57,3,16,RUN
08/02/2019 17:51:57,3,16,RUN
08/02/2019 17:51:58,3,16,RUN
08/02/2019 17:51:58,3,16,RUN
08/02/2019 17:51:58,3,16,RUN
08/02/2019 17:51:59,3,16,RUN
08/02/2019 17:51:59,3,16,RUN
08/02/2019 17:51:59,3,16,RUN
08/02/2019 17:52:00,3,16,RUN
08/02/2019 17:52:00,0,-10,RUN
08/02/2019 17:52:00,-29,28,RUN
08/02/2019 17:52:01,-29,24,RUN
08/02/2019 17:52:02,-6,-10,RUN
08/02/2019 17:52:03,-7,-10,RUN
08/02/2019 17:52:03,-13,-10,RUN
08/02/2019 17:52:03,-21,-6,RUN
08/02/2019 17:52:04,-22,-6,RUN
08/02/2019 17:52:06,-22,-5,RUN
08/02/2019 17:52:06,0,13,RUN
08/02/2019 17:52:06,6,13,RUN
08/02/2019 17:52:07,6,16,RUN
08/02/2019 17:52:07,6,27,RUN
08/02/2019 17:52:08,12,29,RUN
08/02/2019 17:52:08,13,29,RUN
08/02/2019 17:52:08,13,29,RUN
08/02/2019 17:52:09,13,34,RUN
08/02/2019 17:52:09,13,43,RUN
08/02/2019 17:52:09,13,43,RUN
08/02/2019 17:52:10,11,43,SEND
08/02/2019 17:52:10,13,43,RUN
08/02/2019 17:52:10,11,43,RUN
08/02/2019 17:52:10,11,43,SEND
08/02/2019 17:52:10,11,-3,RUN
08/02/2019 17:52:11,11,-18,RUN
08/02/2019 17:52:11,11,-17,RUN
08/02/2019 17:52:12,11,-17,RUN
08/02/2019 17:52:12,23,-17,RUN
08/02/2019 17:52:12,23,-17,RUN
08/02/2019 17:52:13,23,-17,RUN
08/02/2019 17:52:13,18,-17,SEND
08/02/2019 17:52:13,18,-17,RUN
08/02/2019 17:52:13,18,-17,RUN
08/02/2019 17:52:14,18,-17,RUN
08/02/2019 17:52:14,12,-17,SEND
08/02/2019 17:52:14,12,-17,RUN
08/02/2019 17:52:14,12,-17,RUN
08/02/2019 17:52:15,12,-17,RUN
08/02/2019 17:52:15,12,-17,RUN
08/02/2019 17:52:15,4,-17,SEND
08/02/2019 17:52:15,4,-17,RUN
08/02/2019 17:52:16,4,-17,RUN
08/02/2019 17:52:16,4,-17,RUN
08/02/2019 17:52:16,4,-17,RUN
08/02/2019 17:52:16,3,-17,SEND
08/02/2019 17:52:17,3,-17,RUN
08/02/2019 17:52:17,3,-17,RUN
08/02/2019 17:52:17,3,-17,RUN
08/02/2019 17:52:18,3,-17,RUN
08/02/2019 17:52:18,3,-17,RUN
08/02/2019 17:52:18,3,-17,RUN
08/02/2019 17:52:19,3,-17,RUN
08/02/2019 17:52:19,3,-17,RUN
08/02/2019 17:52:19,3,-17,RUN
08/02/2019 17:52:20,3,-17,RUN
08/02/2019 17:52:20,3,-17,RUN
08/02/2019 17:52:21,3,-17,RUN
08/02/2019 17:52:21,3,-17,RUN
08/02/2019 17:52:21,3,-17,RUN
08/02/2019 17:52:22,3,-17,RUN
08/02/2019 17:52:22,14,-17,RUN
08/02/2019 17:52:22,14,-17,RUN
08/02/2019 17:52:23,-1,-4,RUN
08/02/2019 17:52:25,-1,-1,RUN
08/02/2019 17:52:25,-1,0,RUN
08/02/2019 17:52:26,-3,0,RUN
08/02/2019 17:52:26,-12,0,RUN
08/02/2019 17:52:27,-18,0,RUN
08/02/2019 17:52:27,-25,0,RUN
08/02/2019 17:52:30,-25,-1,RUN
08/02/2019 17:52:31,-5,0,RUN
08/02/2019 17:52:31,-2,0,RUN
08/02/2019 17:52:32,-1,-1,RUN
08/02/2019 17:52:32,9,-12,RUN
08/02/2019 17:52:32,15,-12,RUN
08/02/2019 17:52:34,15,-15,RUN
08/02/2019 17:52:34,15,-20,RUN
08/02/2019 17:52:35,15,-24,RUN
08/02/2019 17:52:35,11,-20,SEND
08/02/2019 17:52:35,11,-20,RUN
08/02/2019 17:52:35,11,-11,RUN
08/02/2019 17:52:36,11,-9,RUN
08/02/2019 17:52:36,10,-11,SEND
08/02/2019 17:52:36,10,-1,RUN
08/02/2019 17:52:36,10,14,RUN
08/02/2019 17:52:37,10,14,RUN
08/02/2019 17:52:37,10,19,RUN
08/02/2019 17:52:37,6,14,SEND
08/02/2019 17:52:37,6,19,RUN
08/02/2019 17:52:38,6,19,RUN
08/02/2019 17:52:38,6,22,RUN
08/02/2019 17:52:38,6,22,RUN
08/02/2019 17:52:39,6,22,RUN
08/02/2019 17:52:39,4,22,SEND
08/02/2019 17:52:39,4,30,RUN
08/02/2019 17:52:39,4,30,RUN
08/02/2019 17:52:40,4,30,RUN
08/02/2019 17:52:40,4,30,RUN
08/02/2019 17:52:40,4,30,RUN
08/02/2019 17:52:41,4,30,RUN
08/02/2019 17:52:41,4,30,RUN
08/02/2019 17:52:41,4,44,RUN
08/02/2019 17:52:42,4,45,RUN
08/02/2019 17:52:42,4,50,RUN
08/02/2019 17:52:42,3,45,SEND
08/02/2019 17:52:42,3,56,RUN
08/02/2019 17:52:43,3,57,RUN
08/02/2019 17:52:43,3,57,RUN
08/02/2019 17:52:43,3,57,RUN
08/02/2019 17:52:44,4,57,RUN
08/02/2019 17:52:44,-1,-2,RUN
08/02/2019 17:52:44,-1,-5,RUN
08/02/2019 17:52:45,-17,7,RUN
08/02/2019 17:52:45,-19,7,RUN
08/02/2019 17:52:47,-18,7,RUN
08/02/2019 17:52:47,-5,7,RUN
08/02/2019 17:52:49,-4,7,RUN
08/02/2019 17:52:49,7,0,RUN
08/02/2019 17:52:49,3,0,RUN
08/02/2019 17:52:49,3,0,SEND
08/02/2019 17:52:50,3,0,RUN
08/02/2019 17:52:50,3,0,RUN
08/02/2019 17:52:50,13,-2,RUN
08/02/2019 17:52:51,13,-22,RUN
08/02/2019 17:52:51,13,-13,RUN
08/02/2019 17:52:51,10,-22,SEND
08/02/2019 17:52:52,10,-13,RUN
08/02/2019 17:52:52,10,-50,RUN
08/02/2019 17:52:52,8,-50,SEND
08/02/2019 17:52:52,10,-51,RUN
08/02/2019 17:52:53,8,-51,RUN
08/02/2019 17:52:53,8,-51,RUN
08/02/2019 17:52:53,8,-51,RUN
08/02/2019 17:52:53,6,-51,SEND
08/02/2019 17:52:54,6,-77,RUN
08/02/2019 17:52:54,6,-98,RUN
08/02/2019 17:52:54,6,-99,RUN
08/02/2019 17:52:54,5,-98,SEND
08/02/2019 17:52:55,5,-99,RUN
08/02/2019 17:52:55,2,-99,RUN
08/02/2019 17:52:55,-10,-99,RUN
08/02/2019 17:52:56,5,-99,RUN
08/02/2019 17:52:56,5,-98,RUN
08/02/2019 17:52:56,5,-92,RUN
08/02/2019 17:52:57,5,-92,RUN
08/02/2019 17:52:57,5,-87,RUN
08/02/2019 17:52:58,5,-84,RUN
08/02/2019 17:52:58,5,-99,RUN
08/02/2019 17:52:58,4,-84,SEND
08/02/2019 17:52:58,4,-99,RUN
08/02/2019 17:52:59,3,-99,RUN
08/02/2019 17:52:59,-4,-99,RUN
08/02/2019 17:52:59,0,-6,RUN
08/02/2019 17:53:00,0,3,RUN
08/02/2019 17:53:00,-17,13,RUN
08/02/2019 17:53:00,-22,13,RUN
08/02/2019 17:53:01,-24,13,RUN
08/02/2019 17:53:01,-29,13,RUN
08/02/2019 17:53:01,-24,13,RUN
08/02/2019 17:53:02,-6,0,RUN
08/02/2019 17:53:02,0,-12,RUN
08/02/2019 17:53:02,6,-15,RUN
08/02/2019 17:53:03,6,-15,RUN
08/02/2019 17:53:03,-10,-6,RUN
08/02/2019 17:53:03,-25,-1,RUN
08/02/2019 17:53:04,-24,-1,RUN
08/02/2019 17:53:04,8,-9,RUN
08/02/2019 17:53:05,10,-9,RUN
08/02/2019 17:53:05,12,-9,RUN
08/02/2019 17:53:05,13,-9,RUN
08/02/2019 17:53:06,22,-17,RUN
08/02/2019 17:53:06,22,-18,RUN
08/02/2019 17:53:07,22,-18,RUN
08/02/2019 17:53:07,22,-18,RUN
08/02/2019 17:53:07,-14,2,RUN
08/02/2019 17:53:07,15,-18,SEND
08/02/2019 17:53:08,-18,7,RUN
08/02/2019 17:53:08,-6,-10,RUN
08/02/2019 17:53:08,14,-33,RUN
08/02/2019 17:53:09,1,-11,RUN
08/02/2019 17:53:09,13,-33,SEND
08/02/2019 17:53:10,1,-10,RUN
08/02/2019 17:53:11,-5,-4,RUN
08/02/2019 17:53:12,-5,-8,RUN
08/02/2019 17:53:12,-5,-11,RUN
08/02/2019 17:53:13,-6,-23,RUN
08/02/2019 17:53:13,-5,-11,RUN
08/02/2019 17:53:15,0,0,STOP
08/02/2019 17:53:15,-5,-11,RUN
08/02/2019 18:13:13,-5,-1,RUN
08/02/2019 18:13:14,-5,0,RUN
08/02/2019 18:13:14,-5,1,RUN
08/02/2019 18:13:15,-8,7,RUN
08/02/2019 18:13:15,-15,13,RUN
08/02/2019 18:13:15,-16,13,RUN
08/02/2019 18:13:17,-16,11,RUN
08/02/2019 18:13:17,-5,-8,RUN
08/02/2019 18:13:18,-4,-8,RUN
08/02/2019 18:13:20,-3,-8,RUN
08/02/2019 18:13:21,1,-10,RUN
08/02/2019 18:13:21,-1,-1,RUN
08/02/2019 18:13:21,-1,-7,RUN
08/02/2019 18:13:22,-1,-8,RUN
08/02/2019 18:13:23,-1,-1,RUN
08/02/2019 18:13:23,-12,51,RUN
08/02/2019 18:13:23,-5,-1,RUN
08/02/2019 18:13:24,-5,0,RUN
08/02/2019 18:13:24,-5,1,RUN
08/02/2019 18:13:25,-2,1,RUN
08/02/2019 18:13:26,-1,1,RUN
08/02/2019 18:13:26,-1,0,RUN
08/02/2019 18:13:26,0,-9,RUN
08/02/2019 18:13:27,1,-9,RUN
08/02/2019 18:13:27,6,-10,RUN
08/02/2019 18:13:28,6,-11,RUN
08/02/2019 18:13:28,8,-13,RUN
08/02/2019 18:13:29,8,-14,RUN
08/02/2019 18:13:29,8,-14,RUN
08/02/2019 18:13:29,8,-15,RUN
08/02/2019 18:13:30,8,-47,RUN
08/02/2019 18:13:30,8,-47,RUN
08/02/2019 18:13:30,8,-47,RUN
08/02/2019 18:13:31,8,-47,RUN
08/02/2019 18:13:31,8,-47,RUN
08/02/2019 18:13:31,8,-47,RUN
08/02/2019 18:13:32,8,-47,RUN
08/02/2019 18:13:32,8,-47,RUN
08/02/2019 18:13:32,8,-28,RUN
08/02/2019 18:13:33,3,-1,RUN
08/02/2019 18:13:33,-4,3,RUN
08/02/2019 18:13:33,-7,6,RUN
08/02/2019 18:13:34,-10,13,RUN
08/02/2019 18:13:34,-11,13,RUN
08/02/2019 18:13:35,-12,13,RUN
08/02/2019 18:13:38,-12,7,RUN
08/02/2019 18:13:38,-1,-3,RUN
08/02/2019 18:13:38,0,-4,RUN
08/02/2019 18:13:39,0,-6,RUN
08/02/2019 18:13:40,0,-7,RUN
08/02/2019 18:13:40,0,-6,RUN
08/02/2019 18:13:41,0,-8,RUN
08/02/2019 18:13:41,-29,84,RUN
08/02/2019 18:13:41,0,5,RUN
08/02/2019 18:13:41,8,-12,RUN
08/02/2019 18:13:42,2,-12,RUN
08/02/2019 18:13:42,2,-11,RUN
08/02/2019 18:13:42,2,0,RUN
08/02/2019 18:13:46,1,0,RUN
08/02/2019 18:13:47,1,-1,RUN
08/02/2019 18:13:47,1,-7,RUN
08/02/2019 18:13:47,1,-10,RUN
08/02/2019 18:13:47,1,-11,RUN
08/02/2019 18:13:56,1,-12,RUN
08/02/2019 18:13:56,1,-13,RUN
08/02/2019 18:14:14,2,-13,RUN
08/02/2019 18:14:15,3,-13,RUN
08/02/2019 18:14:15,4,-13,RUN
08/02/2019 18:14:15,6,-13,RUN
08/02/2019 18:14:16,7,-13,RUN
08/02/2019 18:14:19,8,-13,RUN
08/02/2019 18:14:19,8,-13,RUN
08/02/2019 18:14:19,8,-13,RUN
08/02/2019 18:14:20,8,-13,RUN
08/02/2019 18:14:20,8,-13,RUN
08/02/2019 18:14:21,8,-13,RUN
08/02/2019 18:14:21,8,-13,RUN
08/02/2019 18:14:21,8,-13,RUN
08/02/2019 18:14:22,8,-13,RUN
08/02/2019 18:14:22,8,-13,RUN
08/02/2019 18:14:22,8,-13,RUN
08/02/2019 18:14:23,8,-13,RUN
08/02/2019 18:14:23,-2,-10,RUN
08/02/2019 18:16:12,-1,-10,RUN
08/02/2019 18:18:53,-1,-9,RUN
08/02/2019 18:18:58,0,-9,RUN
08/02/2019 18:18:59,4,-8,RUN
08/02/2019 18:18:59,5,-8,RUN
08/02/2019 18:19:00,6,-8,RUN
08/02/2019 18:19:00,7,-8,RUN
08/02/2019 18:19:01,7,-10,RUN
08/02/2019 18:19:01,7,-9,RUN
08/02/2019 18:19:02,7,-10,RUN
08/02/2019 18:19:03,8,-10,RUN
08/02/2019 18:19:03,8,-13,RUN
08/02/2019 18:19:04,8,-16,RUN
08/02/2019 18:19:04,8,-16,RUN
08/02/2019 18:19:04,8,-17,RUN
08/02/2019 18:19:05,8,-21,RUN
08/02/2019 18:19:05,8,-25,RUN
08/02/2019 18:19:06,8,-22,RUN
08/02/2019 18:19:06,0,-4,RUN
08/02/2019 18:19:08,0,-2,RUN
08/02/2019 18:19:09,-2,0,RUN
08/02/2019 18:19:09,-4,0,RUN
08/02/2019 18:19:09,-5,1,RUN
08/02/2019 18:19:10,-7,5,RUN
08/02/2019 18:19:10,-10,5,RUN
08/02/2019 18:19:10,-10,7,RUN
08/02/2019 18:19:14,-5,7,RUN
08/02/2019 18:19:16,-4,7,RUN
08/02/2019 18:19:16,-3,-11,RUN
08/02/2019 18:19:16,-1,-35,RUN
08/02/2019 18:19:17,-1,-65,RUN
08/02/2019 18:19:17,-1,-94,RUN
08/02/2019 18:19:17,-1,-99,RUN
08/02/2019 18:19:19,0,-99,RUN
08/02/2019 18:19:19,1,-99,RUN
08/02/2019 18:19:19,2,-99,RUN
08/02/2019 18:19:20,3,-99,RUN
08/02/2019 18:19:20,4,-99,RUN
08/02/2019 18:19:21,8,-99,RUN
08/02/2019 18:19:21,8,-99,RUN
08/02/2019 18:19:21,8,-99,RUN
08/02/2019 18:19:22,8,-99,RUN
08/02/2019 18:19:22,8,-99,RUN
08/02/2019 18:19:23,8,-94,RUN
08/02/2019 18:19:23,8,-94,RUN
08/02/2019 18:19:23,8,-87,RUN
08/02/2019 18:19:24,8,-74,RUN
08/02/2019 18:19:24,8,-74,RUN
08/02/2019 18:19:24,8,-31,RUN
08/02/2019 18:19:25,8,-2,RUN
08/02/2019 18:19:25,-2,-9,RUN
08/02/2019 18:19:26,-2,-8,RUN
08/02/2019 18:19:27,-2,0,RUN
08/02/2019 18:21:21,-2,-2,RUN
08/02/2019 18:21:21,-2,-10,RUN
08/02/2019 18:21:22,-1,-10,RUN
08/02/2019 18:21:23,6,-10,RUN
08/02/2019 18:21:23,7,-10,RUN
08/02/2019 18:21:23,8,-10,RUN
08/02/2019 18:21:24,8,-10,RUN
08/02/2019 18:21:24,8,-10,RUN
08/02/2019 18:21:24,8,-10,RUN
08/02/2019 18:21:25,8,-10,RUN
08/02/2019 18:21:25,8,-10,RUN
08/02/2019 18:21:25,8,-10,RUN
08/02/2019 18:21:26,8,-10,RUN
08/02/2019 18:21:26,8,-10,RUN
08/02/2019 18:21:27,8,-10,RUN
08/02/2019 18:21:27,-1,-10,RUN
08/02/2019 18:21:27,-1,-8,RUN
08/02/2019 18:21:28,-15,8,RUN
08/02/2019 18:21:28,-16,9,RUN
08/02/2019 18:21:29,-17,9,RUN
08/02/2019 18:21:29,-20,9,RUN
08/02/2019 18:21:30,-27,9,RUN
08/02/2019 18:21:30,-4,-1,RUN
08/02/2019 18:21:30,-2,-1,RUN
08/02/2019 18:21:31,-1,-1,RUN
08/02/2019 18:21:32,-1,-4,RUN
08/02/2019 18:21:44,-1,-6,RUN
08/02/2019 18:21:44,4,-15,RUN
08/02/2019 18:21:45,5,-15,RUN
08/02/2019 18:21:45,8,-23,RUN
08/02/2019 18:21:45,8,-23,RUN
08/02/2019 18:21:46,8,-23,RUN
08/02/2019 18:21:46,8,-23,RUN
08/02/2019 18:21:47,8,-23,RUN
08/02/2019 18:21:47,8,-25,RUN
08/02/2019 18:21:47,-2,-4,RUN
08/02/2019 18:21:51,-2,-7,RUN
08/02/2019 18:21:56,-1,-7,RUN
08/02/2019 18:21:57,8,-3,RUN
08/02/2019 18:21:57,8,-4,RUN
08/02/2019 18:21:57,1,-12,RUN
08/02/2019 18:21:58,-20,-15,RUN
08/02/2019 18:21:58,-23,-16,RUN
08/02/2019 18:21:58,-6,-14,RUN
08/02/2019 18:21:59,-5,-14,RUN
08/02/2019 18:22:00,-3,-6,RUN
08/02/2019 18:22:00,6,20,RUN
08/02/2019 18:22:00,8,12,RUN
08/02/2019 18:22:01,8,12,RUN
08/02/2019 18:22:01,3,0,RUN
08/02/2019 18:22:02,2,0,RUN
08/02/2019 18:22:02,2,2,RUN
08/02/2019 18:22:03,7,6,RUN
08/02/2019 18:22:03,8,8,RUN
08/02/2019 18:22:03,8,11,RUN
08/02/2019 18:22:04,8,10,RUN
08/02/2019 18:22:04,3,1,RUN
08/02/2019 18:22:05,3,0,RUN
08/02/2019 18:22:05,8,-14,RUN
08/02/2019 18:22:06,8,-14,RUN
08/02/2019 18:22:06,8,-15,RUN
08/02/2019 18:22:06,3,-11,RUN
08/02/2019 18:22:09,2,-11,RUN
08/02/2019 18:27:25,2,-8,RUN
08/02/2019 18:27:25,3,-8,RUN
08/02/2019 18:27:26,8,-8,RUN
08/02/2019 18:27:26,8,-8,RUN
08/02/2019 18:27:26,8,-8,RUN
08/02/2019 18:27:27,7,2,RUN
08/02/2019 18:27:27,-9,13,RUN
08/02/2019 18:27:27,-13,16,RUN
08/02/2019 18:27:28,-14,14,RUN
08/02/2019 18:27:28,8,2,RUN
08/02/2019 18:27:29,8,2,RUN
08/02/2019 18:27:29,-3,5,RUN
08/02/2019 18:27:29,-17,24,RUN
08/02/2019 18:27:30,8,3,RUN
08/02/2019 18:27:30,8,3,RUN
08/02/2019 18:27:31,-9,15,RUN
08/02/2019 18:27:31,-2,2,RUN
08/02/2019 18:27:48,-2,6,RUN
08/02/2019 18:27:49,-2,1,RUN
08/02/2019 18:27:49,2,-2,RUN
08/02/2019 18:27:50,-25,-31,RUN
08/02/2019 18:27:50,-5,-14,RUN
08/02/2019 18:27:51,-5,-12,RUN
08/02/2019 18:27:51,-2,-11,RUN
08/02/2019 18:27:52,8,-11,RUN
08/02/2019 18:27:52,2,-11,RUN
08/02/2019 18:27:53,1,-11,RUN
08/02/2019 18:29:46,3,-11,RUN
08/02/2019 18:29:46,8,-11,RUN
08/02/2019 18:29:47,8,-11,RUN
08/02/2019 18:29:47,8,-11,RUN
