Date and Time,Speed,Angle,Command Message
07/02/2019 14:59:21,-25,10,RUN
07/02/2019 14:59:21,-30,13,RUN
07/02/2019 14:59:22,-30,12,RUN
07/02/2019 14:59:22,-1,0,RUN
07/02/2019 14:59:23,6,0,RUN
07/02/2019 14:59:23,12,0,RUN
07/02/2019 14:59:24,13,0,RUN
07/02/2019 14:59:24,17,0,RUN
07/02/2019 14:59:25,22,0,RUN
07/02/2019 14:59:26,22,1,RUN
07/02/2019 14:59:26,-7,8,RUN
07/02/2019 14:59:27,-19,9,RUN
07/02/2019 14:59:27,-22,8,RUN
07/02/2019 14:59:28,-24,8,RUN
07/02/2019 14:59:28,-25,8,RUN
07/02/2019 14:59:29,-27,8,RUN
07/02/2019 14:59:29,-30,8,RUN
07/02/2019 14:59:29,-30,13,RUN
07/02/2019 14:59:30,-30,19,RUN
07/02/2019 14:59:30,-13,31,RUN
07/02/2019 14:59:31,13,2,RUN
07/02/2019 14:59:31,14,0,RUN
07/02/2019 14:59:31,14,-3,RUN
07/02/2019 14:59:32,5,0,RUN
07/02/2019 14:59:32,-24,10,RUN
07/02/2019 14:59:33,-27,11,RUN
07/02/2019 14:59:33,-27,9,RUN
07/02/2019 14:59:33,0,-1,RUN
07/02/2019 14:59:34,15,0,RUN
07/02/2019 14:59:35,15,1,RUN
07/02/2019 14:59:35,15,13,RUN
07/02/2019 14:59:35,15,18,RUN
07/02/2019 14:59:36,14,20,RUN
07/02/2019 14:59:36,14,23,RUN
07/02/2019 14:59:37,13,27,RUN
07/02/2019 14:59:37,13,28,RUN
07/02/2019 14:59:38,13,31,RUN
07/02/2019 14:59:41,12,31,RUN
07/02/2019 14:59:41,-15,31,RUN
07/02/2019 14:59:41,-26,20,RUN
07/02/2019 14:59:42,-30,0,RUN
07/02/2019 14:59:42,-30,-23,RUN
07/02/2019 14:59:43,-30,-25,RUN
07/02/2019 14:59:43,3,-5,RUN
07/02/2019 14:59:43,31,4,RUN
07/02/2019 14:59:44,31,2,RUN
07/02/2019 14:59:44,-1,0,RUN
07/02/2019 14:59:44,-30,5,RUN
07/02/2019 14:59:45,-5,-3,RUN
07/02/2019 14:59:45,4,-3,RUN
07/02/2019 14:59:46,3,-3,RUN
07/02/2019 14:59:47,3,-2,RUN
07/02/2019 14:59:47,6,7,RUN
07/02/2019 14:59:48,6,11,RUN
07/02/2019 14:59:48,2,13,RUN
07/02/2019 14:59:48,-1,19,RUN
07/02/2019 14:59:49,-1,20,RUN
07/02/2019 14:59:49,-1,21,RUN
07/02/2019 14:59:49,2,23,RUN
07/02/2019 14:59:50,2,1,RUN
07/02/2019 14:59:50,2,2,RUN
07/02/2019 14:59:51,2,5,RUN
07/02/2019 14:59:51,3,12,RUN
07/02/2019 14:59:51,3,1,RUN
07/02/2019 14:59:52,0,2,RUN
07/02/2019 14:59:53,0,3,RUN
07/02/2019 14:59:53,2,4,RUN
07/02/2019 14:59:53,5,9,RUN
07/02/2019 14:59:54,5,14,RUN
07/02/2019 14:59:54,5,15,RUN
07/02/2019 14:59:55,5,16,RUN
07/02/2019 14:59:55,5,17,RUN
07/02/2019 14:59:56,5,18,RUN
07/02/2019 14:59:56,6,19,RUN
07/02/2019 14:59:57,9,19,RUN
07/02/2019 14:59:57,9,20,RUN
07/02/2019 14:59:58,9,21,RUN
07/02/2019 14:59:58,9,23,RUN
07/02/2019 14:59:59,9,24,RUN
07/02/2019 14:59:59,8,31,RUN
07/02/2019 15:00:00,6,31,RUN
07/02/2019 15:00:00,4,31,RUN
07/02/2019 15:00:01,5,31,RUN
07/02/2019 15:00:01,8,30,RUN
07/02/2019 15:00:02,11,29,RUN
07/02/2019 15:00:02,12,28,RUN
07/02/2019 15:00:03,13,27,RUN
07/02/2019 15:00:03,15,25,RUN
07/02/2019 15:00:03,16,25,RUN
07/02/2019 15:00:05,16,26,RUN
07/02/2019 15:00:06,2,31,RUN
07/02/2019 15:00:06,0,31,RUN
07/02/2019 15:00:07,1,31,RUN
07/02/2019 15:00:07,13,27,RUN
07/02/2019 15:00:07,14,26,RUN
07/02/2019 15:00:08,16,26,RUN
07/02/2019 15:00:14,16,25,RUN
07/02/2019 15:00:14,0,-1,RUN
07/02/2019 15:00:14,-5,3,RUN
07/02/2019 15:00:16,-5,2,RUN
07/02/2019 15:00:16,-5,0,RUN
07/02/2019 15:01:08,-4,0,RUN
07/02/2019 15:01:08,-2,2,RUN
07/02/2019 15:01:16,-2,0,RUN
07/02/2019 15:01:17,-2,2,RUN
07/02/2019 15:01:19,-2,1,RUN
07/02/2019 15:01:20,-1,1,RUN
07/02/2019 15:01:21,-2,1,RUN
07/02/2019 15:01:22,-5,2,RUN
07/02/2019 15:01:22,-7,2,RUN
07/02/2019 15:01:23,-7,1,RUN
07/02/2019 15:01:23,-3,0,RUN
07/02/2019 15:01:24,-4,1,RUN
07/02/2019 15:01:26,-3,1,RUN
07/02/2019 15:01:26,2,1,RUN
07/02/2019 15:01:28,3,1,RUN
07/02/2019 15:01:29,5,1,RUN
07/02/2019 15:01:30,6,1,RUN
07/02/2019 15:01:30,-23,3,RUN
07/02/2019 15:01:30,-23,5,RUN
07/02/2019 15:01:31,-5,-3,RUN
07/02/2019 15:01:31,-5,-1,RUN
07/02/2019 15:01:32,-5,-2,RUN
07/02/2019 15:01:32,-4,-2,RUN
07/02/2019 15:01:33,-3,-2,RUN
07/02/2019 15:01:33,-3,-1,RUN
07/02/2019 15:01:34,-2,-1,RUN
07/02/2019 15:01:34,-1,-1,RUN
07/02/2019 15:01:35,-1,0,RUN
07/02/2019 15:01:35,0,0,RUN
07/02/2019 15:01:43,-1,0,RUN
07/02/2019 15:01:43,0,0,RUN
07/02/2019 15:01:49,0,-1,RUN
07/02/2019 15:01:50,-1,-1,RUN
07/02/2019 15:01:51,0,-1,RUN
07/02/2019 15:01:52,1,-1,RUN
07/02/2019 15:01:52,0,0,RUN
07/02/2019 15:01:57,0,0,STOP
07/02/2019 15:03:04,1,0,RUN
07/02/2019 15:03:05,1,1,RUN
07/02/2019 15:03:07,1,0,RUN
07/02/2019 15:03:07,0,0,RUN
07/02/2019 15:03:07,0,1,RUN
07/02/2019 15:03:08,0,2,RUN
07/02/2019 15:03:11,0,1,RUN
07/02/2019 15:03:12,1,1,RUN
07/02/2019 15:03:14,1,0,RUN
07/02/2019 15:03:14,0,0,RUN
07/02/2019 15:03:15,0,-1,RUN
07/02/2019 15:03:15,-1,-1,RUN
07/02/2019 15:03:16,-1,-2,RUN
07/02/2019 15:03:16,-2,-2,RUN
07/02/2019 15:03:16,-2,-3,RUN
07/02/2019 15:03:17,-2,-4,RUN
07/02/2019 15:03:18,-3,-4,RUN
07/02/2019 15:03:18,-3,-5,RUN
07/02/2019 15:03:18,-4,-5,RUN
07/02/2019 15:03:20,-4,-4,RUN
07/02/2019 15:03:20,-4,22,RUN
07/02/2019 15:03:21,0,58,RUN
07/02/2019 15:03:21,10,58,RUN
07/02/2019 15:03:21,13,58,RUN
07/02/2019 15:03:22,14,58,RUN
07/02/2019 15:03:24,16,58,RUN
07/02/2019 15:03:24,28,53,RUN
07/02/2019 15:03:24,29,52,RUN
07/02/2019 15:03:25,8,3,RUN
07/02/2019 15:03:25,4,2,RUN
07/02/2019 15:03:26,5,2,RUN
07/02/2019 15:03:26,8,2,RUN
07/02/2019 15:03:27,14,3,RUN
07/02/2019 15:03:27,19,7,RUN
07/02/2019 15:03:27,19,6,RUN
07/02/2019 15:03:28,15,4,RUN
07/02/2019 15:03:28,15,9,RUN
07/02/2019 15:03:28,15,24,RUN
07/02/2019 15:03:28,15,25,RUN
07/02/2019 15:03:29,16,25,RUN
07/02/2019 15:03:29,17,25,RUN
07/02/2019 15:03:30,19,25,RUN
07/02/2019 15:03:30,19,26,RUN
07/02/2019 15:03:31,19,29,RUN
07/02/2019 15:03:32,19,28,RUN
07/02/2019 15:03:32,7,2,RUN
07/02/2019 15:03:34,8,2,RUN
07/02/2019 15:03:34,13,2,RUN
07/02/2019 15:03:34,14,2,RUN
07/02/2019 15:03:35,15,2,RUN
07/02/2019 15:03:36,16,2,RUN
07/02/2019 15:03:36,17,2,RUN
07/02/2019 15:03:36,18,2,RUN
07/02/2019 15:03:36,21,2,RUN
07/02/2019 15:03:37,22,2,RUN
07/02/2019 15:03:38,22,3,RUN
07/02/2019 15:03:38,22,9,RUN
07/02/2019 15:03:38,22,13,RUN
07/02/2019 15:03:39,22,14,RUN
07/02/2019 15:03:39,4,7,RUN
07/02/2019 15:03:40,-8,9,RUN
07/02/2019 15:03:42,-25,-5,RUN
07/02/2019 15:03:42,29,4,RUN
07/02/2019 15:03:42,29,0,RUN
07/02/2019 15:03:43,5,-2,RUN
07/02/2019 15:03:43,5,-3,RUN
07/02/2019 15:03:44,4,-3,RUN
07/02/2019 15:03:45,4,-4,RUN
07/02/2019 15:03:46,4,-3,RUN
07/02/2019 15:03:46,4,-4,RUN
07/02/2019 15:03:47,4,-3,RUN
07/02/2019 15:03:47,4,6,RUN
07/02/2019 15:03:47,3,51,RUN
07/02/2019 15:03:48,4,51,RUN
07/02/2019 15:03:49,11,51,RUN
07/02/2019 15:03:49,12,51,RUN
07/02/2019 15:03:50,13,51,RUN
07/02/2019 15:03:50,15,51,RUN
07/02/2019 15:03:50,17,51,RUN
07/02/2019 15:03:51,18,51,RUN
07/02/2019 15:03:51,21,49,RUN
07/02/2019 15:03:51,22,49,RUN
07/02/2019 15:03:52,22,48,RUN
07/02/2019 15:03:52,3,4,RUN
07/02/2019 15:03:53,2,4,RUN
07/02/2019 15:03:53,1,4,RUN
07/02/2019 15:03:53,0,8,RUN
07/02/2019 15:03:54,0,51,RUN
07/02/2019 15:03:55,0,47,RUN
07/02/2019 15:03:55,0,2,RUN
07/02/2019 15:03:56,0,5,RUN
07/02/2019 15:03:56,0,51,RUN
07/02/2019 15:03:57,1,51,RUN
07/02/2019 15:03:57,13,51,RUN
07/02/2019 15:03:59,14,51,RUN
07/02/2019 15:03:59,16,51,RUN
07/02/2019 15:04:00,17,51,RUN
07/02/2019 15:04:01,18,51,RUN
07/02/2019 15:04:01,19,51,RUN
07/02/2019 15:04:02,19,50,RUN
07/02/2019 15:04:03,22,48,RUN
07/02/2019 15:04:03,23,48,RUN
07/02/2019 15:04:03,23,46,RUN
07/02/2019 15:04:04,0,-2,RUN
07/02/2019 15:04:04,1,-2,RUN
07/02/2019 15:04:05,13,4,RUN
07/02/2019 15:04:06,14,4,RUN
07/02/2019 15:04:06,17,6,RUN
07/02/2019 15:04:06,18,6,RUN
07/02/2019 15:04:07,19,6,RUN
07/02/2019 15:04:07,22,11,RUN
07/02/2019 15:04:07,23,21,RUN
07/02/2019 15:04:08,23,22,RUN
07/02/2019 15:04:08,23,23,RUN
07/02/2019 15:04:11,23,21,RUN
07/02/2019 15:04:11,23,17,RUN
07/02/2019 15:04:11,23,22,RUN
07/02/2019 15:04:12,23,23,RUN
07/02/2019 15:04:12,23,24,RUN
07/02/2019 15:04:13,23,26,RUN
07/02/2019 15:04:13,23,27,RUN
07/02/2019 15:04:13,23,28,RUN
07/02/2019 15:04:14,23,26,RUN
07/02/2019 15:04:14,23,18,RUN
07/02/2019 15:04:15,23,17,RUN
07/02/2019 15:04:15,17,-9,RUN
07/02/2019 15:04:15,16,-9,RUN
07/02/2019 15:04:16,16,-11,RUN
07/02/2019 15:04:16,13,-15,RUN
07/02/2019 15:04:16,13,-14,RUN
07/02/2019 15:04:17,13,-13,RUN
07/02/2019 15:04:17,13,-10,RUN
07/02/2019 15:04:18,13,-9,RUN
07/02/2019 15:04:18,13,3,RUN
07/02/2019 15:04:19,16,3,RUN
07/02/2019 15:04:19,21,0,RUN
07/02/2019 15:04:19,21,1,RUN
07/02/2019 15:04:20,4,2,RUN
07/02/2019 15:04:20,0,2,RUN
07/02/2019 15:04:20,-5,2,RUN
07/02/2019 15:04:21,-7,2,RUN
07/02/2019 15:04:21,-7,3,RUN
07/02/2019 15:04:21,-8,3,RUN
07/02/2019 15:04:22,-15,3,RUN
07/02/2019 15:04:22,-19,3,RUN
07/02/2019 15:04:22,-20,3,RUN
07/02/2019 15:04:23,-21,3,RUN
07/02/2019 15:04:23,-24,3,RUN
07/02/2019 15:04:23,-25,3,RUN
07/02/2019 15:04:24,-25,15,RUN
07/02/2019 15:04:24,-26,15,RUN
07/02/2019 15:04:24,-29,18,RUN
07/02/2019 15:04:25,-29,16,RUN
07/02/2019 15:04:26,-30,14,RUN
07/02/2019 15:04:26,-30,15,RUN
07/02/2019 15:04:26,-31,15,RUN
07/02/2019 15:04:27,-16,7,RUN
07/02/2019 15:04:27,-9,4,RUN
07/02/2019 15:04:28,-9,0,RUN
07/02/2019 15:04:28,-9,1,RUN
07/02/2019 15:04:28,-24,5,RUN
07/02/2019 15:04:29,-30,5,RUN
07/02/2019 15:04:29,-9,-2,RUN
07/02/2019 15:04:30,-8,-2,RUN
07/02/2019 15:04:30,-4,-2,RUN
07/02/2019 15:04:30,-3,-2,RUN
07/02/2019 15:04:31,-10,3,RUN
07/02/2019 15:04:31,-9,3,RUN
07/02/2019 15:04:32,-9,1,RUN
07/02/2019 15:04:32,-9,0,RUN
07/02/2019 15:04:32,-9,-1,RUN
07/02/2019 15:04:35,-9,0,RUN
07/02/2019 15:04:35,-9,2,RUN
07/02/2019 15:04:35,-9,6,RUN
07/02/2019 15:04:36,-10,6,RUN
07/02/2019 15:04:39,-12,6,RUN
07/02/2019 15:04:39,-28,-16,RUN
07/02/2019 15:04:40,-28,-17,RUN
07/02/2019 15:04:40,-28,-21,RUN
07/02/2019 15:04:40,-28,-22,RUN
07/02/2019 15:04:41,-28,-23,RUN
07/02/2019 15:04:42,12,-7,RUN
07/02/2019 15:04:42,12,-6,RUN
07/02/2019 15:04:42,19,-3,RUN
07/02/2019 15:04:43,19,2,RUN
07/02/2019 15:04:43,22,2,RUN
07/02/2019 15:04:44,23,2,RUN
07/02/2019 15:04:44,24,2,RUN
07/02/2019 15:04:44,24,4,RUN
07/02/2019 15:04:44,24,12,RUN
07/02/2019 15:04:45,24,14,RUN
07/02/2019 15:04:45,22,5,RUN
07/02/2019 15:04:45,5,-2,RUN
07/02/2019 15:04:46,4,-2,RUN
07/02/2019 15:04:46,3,-2,RUN
07/02/2019 15:04:48,3,-1,RUN
07/02/2019 15:04:48,3,0,RUN
07/02/2019 15:04:52,3,-1,RUN
07/02/2019 15:04:53,3,-3,RUN
07/02/2019 15:04:53,4,-3,RUN
07/02/2019 15:04:53,9,-3,RUN
07/02/2019 15:04:53,9,-2,RUN
07/02/2019 15:04:54,10,-2,RUN
07/02/2019 15:04:54,12,-2,RUN
07/02/2019 15:04:55,13,-2,RUN
07/02/2019 15:04:55,14,-2,RUN
07/02/2019 15:04:55,17,0,RUN
07/02/2019 15:04:55,18,0,RUN
07/02/2019 15:04:56,20,0,RUN
07/02/2019 15:04:56,20,1,RUN
07/02/2019 15:04:56,20,12,RUN
07/02/2019 15:04:57,20,18,RUN
07/02/2019 15:04:57,20,19,RUN
07/02/2019 15:04:57,20,20,RUN
07/02/2019 15:04:57,3,15,RUN
07/02/2019 15:04:58,-24,12,RUN
07/02/2019 15:04:58,-25,12,RUN
07/02/2019 15:04:58,-25,13,RUN
07/02/2019 15:04:59,-25,14,RUN
07/02/2019 15:04:59,-25,15,RUN
07/02/2019 15:05:00,-24,15,RUN
07/02/2019 15:05:00,-1,17,RUN
07/02/2019 15:05:00,4,15,RUN
07/02/2019 15:05:00,5,0,RUN
07/02/2019 15:05:01,4,0,RUN
07/02/2019 15:05:01,3,5,RUN
07/02/2019 15:05:01,3,20,RUN
07/02/2019 15:05:02,3,21,RUN
07/02/2019 15:05:02,3,24,RUN
07/02/2019 15:05:02,5,25,RUN
07/02/2019 15:05:03,5,23,RUN
07/02/2019 15:05:03,5,1,RUN
07/02/2019 15:05:03,4,1,RUN
07/02/2019 15:05:03,4,9,RUN
07/02/2019 15:05:03,4,8,RUN
07/02/2019 15:05:04,8,8,RUN
07/02/2019 15:05:04,4,-6,RUN
07/02/2019 15:05:05,4,-5,RUN
07/02/2019 15:05:05,4,6,RUN
07/02/2019 15:05:05,4,22,RUN
07/02/2019 15:05:06,5,22,RUN
07/02/2019 15:05:06,7,22,RUN
07/02/2019 15:05:06,7,23,RUN
07/02/2019 15:05:07,9,29,RUN
07/02/2019 15:05:07,9,36,RUN
07/02/2019 15:05:07,9,44,RUN
07/02/2019 15:05:07,10,51,RUN
07/02/2019 15:05:09,12,51,RUN
07/02/2019 15:05:09,13,51,RUN
07/02/2019 15:05:10,13,49,RUN
07/02/2019 15:05:10,2,-5,RUN
07/02/2019 15:05:11,1,-5,RUN
07/02/2019 15:05:11,-23,-5,RUN
07/02/2019 15:05:12,-19,-5,RUN
07/02/2019 15:05:12,-10,-5,RUN
07/02/2019 15:05:16,-9,-5,RUN
07/02/2019 15:05:16,-7,-2,RUN
07/02/2019 15:05:16,-7,5,RUN
07/02/2019 15:05:17,-7,9,RUN
07/02/2019 15:05:17,-7,10,RUN
07/02/2019 15:05:17,-7,11,RUN
07/02/2019 15:05:18,-7,12,RUN
07/02/2019 15:05:19,-7,14,RUN
07/02/2019 15:05:19,-7,17,RUN
07/02/2019 15:05:19,-7,29,RUN
07/02/2019 15:05:19,-7,46,RUN
07/02/2019 15:05:20,-7,51,RUN
07/02/2019 15:05:20,-2,51,RUN
07/02/2019 15:05:21,2,51,RUN
07/02/2019 15:05:21,12,51,RUN
07/02/2019 15:05:21,19,51,RUN
07/02/2019 15:05:21,23,48,RUN
07/02/2019 15:05:22,23,46,RUN
07/02/2019 15:05:22,1,2,RUN
07/02/2019 15:05:23,1,-1,RUN
07/02/2019 15:05:24,2,-1,RUN
07/02/2019 15:05:24,4,-1,RUN
07/02/2019 15:05:24,9,-1,RUN
07/02/2019 15:05:25,11,-1,RUN
07/02/2019 15:05:25,12,-1,RUN
07/02/2019 15:05:25,13,-1,RUN
07/02/2019 15:05:26,18,-1,RUN
07/02/2019 15:05:26,21,-1,RUN
07/02/2019 15:05:26,22,-1,RUN
07/02/2019 15:05:27,24,-1,RUN
07/02/2019 15:05:27,25,-1,RUN
07/02/2019 15:05:27,23,0,RUN
07/02/2019 15:05:28,-12,3,RUN
07/02/2019 15:05:28,-17,3,RUN
07/02/2019 15:05:28,-19,3,RUN
07/02/2019 15:05:29,-19,2,RUN
07/02/2019 15:05:29,-19,-2,RUN
07/02/2019 15:05:30,-19,-3,RUN
07/02/2019 15:05:30,-19,-4,RUN
07/02/2019 15:05:30,-19,-1,RUN
07/02/2019 15:05:31,-14,2,RUN
07/02/2019 15:05:31,-9,2,RUN
07/02/2019 15:05:36,-10,2,RUN
07/02/2019 15:05:36,-12,2,RUN
07/02/2019 15:05:36,-11,2,RUN
07/02/2019 15:05:37,-5,2,RUN
07/02/2019 15:05:37,-4,2,RUN
07/02/2019 15:05:37,-3,2,RUN
07/02/2019 15:05:38,3,-1,RUN
07/02/2019 15:05:39,4,-1,RUN
07/02/2019 15:05:39,8,-1,RUN
07/02/2019 15:05:39,12,-1,RUN
07/02/2019 15:05:40,12,0,RUN
07/02/2019 15:05:40,12,10,RUN
07/02/2019 15:05:40,13,11,RUN
07/02/2019 15:05:41,14,14,RUN
07/02/2019 15:05:41,15,13,RUN
07/02/2019 15:05:41,18,18,RUN
07/02/2019 15:05:41,18,19,RUN
07/02/2019 15:05:42,18,20,RUN
07/02/2019 15:05:42,18,22,RUN
07/02/2019 15:05:43,19,23,RUN
07/02/2019 15:05:43,21,24,RUN
07/02/2019 15:05:43,27,20,RUN
07/02/2019 15:05:43,31,16,RUN
07/02/2019 15:05:44,31,18,RUN
07/02/2019 15:05:44,31,20,RUN
07/02/2019 15:05:44,31,21,RUN
07/02/2019 15:05:45,31,19,RUN
07/02/2019 15:05:45,31,-9,RUN
07/02/2019 15:05:45,-8,1,RUN
07/02/2019 15:05:46,-31,1,RUN
07/02/2019 15:05:46,-31,-1,RUN
07/02/2019 15:05:46,-30,-1,RUN
07/02/2019 15:05:47,-6,-1,RUN
07/02/2019 15:05:47,-6,0,RUN
07/02/2019 15:05:47,-7,0,RUN
07/02/2019 15:05:48,-12,0,RUN
07/02/2019 15:05:48,-15,0,RUN
07/02/2019 15:05:48,-27,0,RUN
07/02/2019 15:05:49,-27,-1,RUN
07/02/2019 15:05:50,-26,-1,RUN
07/02/2019 15:05:50,12,2,RUN
07/02/2019 15:05:51,12,3,RUN
07/02/2019 15:05:51,13,3,RUN
07/02/2019 15:05:51,5,0,RUN
07/02/2019 15:05:51,13,0,RUN
07/02/2019 15:05:52,13,-1,RUN
