Date and Time,Speed,Angle,Command Message
22/03/2019 12:28:27,20,-30,RUN
22/03/2019 12:28:28,21,-30,RUN
22/03/2019 12:28:28,29,-30,RUN
22/03/2019 12:28:28,29,-29,RUN
22/03/2019 12:28:29,29,-13,RUN
22/03/2019 12:28:29,29,-12,RUN
22/03/2019 12:28:30,29,-11,RUN
22/03/2019 12:28:30,29,5,RUN
22/03/2019 12:28:31,29,13,RUN
22/03/2019 12:28:31,29,14,RUN
22/03/2019 12:28:33,25,13,RUN
22/03/2019 12:28:33,25,14,SEND
22/03/2019 12:28:33,-1,-6,RUN
22/03/2019 12:28:33,3,14,SEND
22/03/2019 12:28:34,1,-6,RUN
22/03/2019 12:28:35,13,-6,RUN
22/03/2019 12:28:35,13,-6,RUN
22/03/2019 12:28:35,11,-6,SEND
22/03/2019 12:28:35,11,-6,RUN
22/03/2019 12:28:36,11,-13,RUN
22/03/2019 12:28:36,8,-6,SEND
22/03/2019 12:28:36,8,-13,RUN
22/03/2019 12:28:36,7,-6,SEND
22/03/2019 12:28:36,7,-13,RUN
22/03/2019 12:28:36,6,-6,SEND
22/03/2019 12:28:37,6,-13,RUN
22/03/2019 12:28:37,5,-6,SEND
22/03/2019 12:28:37,5,-13,RUN
22/03/2019 12:28:37,5,-13,RUN
22/03/2019 12:28:38,5,-13,RUN
22/03/2019 12:28:38,5,-13,RUN
22/03/2019 12:28:39,5,-13,RUN
22/03/2019 12:28:39,5,-13,RUN
22/03/2019 12:28:39,4,-13,SEND
22/03/2019 12:28:39,4,-13,RUN
22/03/2019 12:28:40,5,-13,RUN
22/03/2019 12:28:40,4,-13,SEND
22/03/2019 12:28:40,4,-13,RUN
22/03/2019 12:28:40,3,-13,SEND
22/03/2019 12:28:40,-27,46,RUN
22/03/2019 12:28:41,-29,48,RUN
22/03/2019 12:28:41,-29,54,RUN
22/03/2019 12:28:42,-29,57,RUN
22/03/2019 12:28:42,-29,58,RUN
22/03/2019 12:28:43,23,-41,RUN
22/03/2019 12:28:43,29,-25,RUN
22/03/2019 12:28:44,29,-30,RUN
22/03/2019 12:28:44,25,-84,RUN
22/03/2019 12:28:44,14,-99,RUN
22/03/2019 12:28:45,12,-99,RUN
22/03/2019 12:28:45,10,-99,RUN
22/03/2019 12:28:45,7,-99,RUN
22/03/2019 12:28:46,4,-99,RUN
22/03/2019 12:28:46,29,-33,RUN
22/03/2019 12:28:46,30,-11,RUN
22/03/2019 12:28:48,30,-10,RUN
22/03/2019 12:28:48,25,-11,SEND
22/03/2019 12:28:48,22,-10,RUN
22/03/2019 12:28:48,22,-11,SEND
22/03/2019 12:28:49,17,-11,SEND
22/03/2019 12:28:49,22,-10,RUN
22/03/2019 12:28:49,9,-11,SEND
22/03/2019 12:28:49,9,-10,RUN
22/03/2019 12:28:50,5,-11,SEND
22/03/2019 12:28:50,9,-8,RUN
22/03/2019 12:28:50,4,-11,SEND
22/03/2019 12:28:50,4,-8,RUN
22/03/2019 12:28:50,4,-8,RUN
22/03/2019 12:28:51,4,-8,RUN
22/03/2019 12:28:51,4,-8,RUN
22/03/2019 12:28:51,4,-8,RUN
22/03/2019 12:28:52,4,-8,RUN
22/03/2019 12:28:52,4,-8,RUN
22/03/2019 12:28:53,-14,59,RUN
22/03/2019 12:28:53,-17,39,RUN
22/03/2019 12:28:53,-20,39,RUN
22/03/2019 12:28:54,-29,48,RUN
22/03/2019 12:28:54,-29,45,RUN
22/03/2019 12:28:55,-29,30,RUN
22/03/2019 12:28:55,-29,29,RUN
22/03/2019 12:28:55,29,-10,RUN
22/03/2019 12:28:57,25,-10,SEND
22/03/2019 12:28:58,17,-10,RUN
22/03/2019 12:28:58,17,-10,SEND
22/03/2019 12:28:58,17,-10,RUN
22/03/2019 12:28:58,13,-10,SEND
22/03/2019 12:28:58,13,-10,RUN
22/03/2019 12:28:58,8,-10,SEND
22/03/2019 12:28:59,8,-10,RUN
22/03/2019 12:28:59,8,-10,RUN
22/03/2019 12:28:59,9,-10,RUN
22/03/2019 12:29:00,13,-10,RUN
22/03/2019 12:29:00,12,-10,RUN
22/03/2019 12:29:00,12,-10,SEND
22/03/2019 12:29:00,12,-10,RUN
22/03/2019 12:29:01,10,-10,SEND
22/03/2019 12:29:01,10,-10,RUN
22/03/2019 12:29:01,10,-10,RUN
22/03/2019 12:29:01,10,-10,RUN
22/03/2019 12:29:02,9,-10,SEND
22/03/2019 12:29:02,9,-10,RUN
22/03/2019 12:29:02,9,-10,RUN
22/03/2019 12:29:02,8,-10,SEND
22/03/2019 12:29:02,8,-10,RUN
22/03/2019 12:29:03,7,-10,SEND
22/03/2019 12:29:03,7,-10,RUN
22/03/2019 12:29:03,7,-10,RUN
22/03/2019 12:29:03,7,-10,RUN
22/03/2019 12:29:04,6,-10,SEND
22/03/2019 12:29:04,6,-10,RUN
22/03/2019 12:29:04,6,-10,RUN
22/03/2019 12:29:04,6,-10,RUN
22/03/2019 12:29:05,6,-10,RUN
22/03/2019 12:29:05,6,-10,RUN
22/03/2019 12:29:05,6,-10,RUN
22/03/2019 12:29:06,6,-34,RUN
22/03/2019 12:29:06,5,-10,SEND
22/03/2019 12:29:06,-14,13,RUN
22/03/2019 12:29:06,-18,17,RUN
22/03/2019 12:29:07,-20,17,RUN
22/03/2019 12:29:07,-23,17,RUN
22/03/2019 12:29:08,-26,20,RUN
22/03/2019 12:29:08,-29,29,RUN
22/03/2019 12:29:08,-29,34,RUN
22/03/2019 12:29:09,-29,35,RUN
22/03/2019 12:29:10,-2,6,RUN
22/03/2019 12:29:10,21,6,RUN
22/03/2019 12:29:11,30,5,RUN
22/03/2019 12:29:19,29,5,SEND
22/03/2019 12:29:20,14,5,SEND
22/03/2019 12:29:20,14,5,RUN
22/03/2019 12:29:20,10,5,SEND
22/03/2019 12:29:20,10,5,RUN
22/03/2019 12:29:20,10,5,RUN
22/03/2019 12:29:20,5,5,SEND
22/03/2019 12:29:21,5,5,RUN
22/03/2019 12:29:21,5,5,RUN
22/03/2019 12:29:21,5,5,RUN
22/03/2019 12:29:22,5,5,RUN
22/03/2019 12:29:22,5,5,RUN
22/03/2019 12:29:23,4,5,SEND
22/03/2019 12:29:23,4,5,RUN
22/03/2019 12:29:23,4,5,RUN
22/03/2019 12:29:23,3,5,SEND
22/03/2019 12:29:23,3,5,RUN
22/03/2019 12:29:24,5,4,RUN
22/03/2019 12:29:24,-2,-7,RUN
22/03/2019 12:29:24,-2,-5,RUN
22/03/2019 12:29:25,-11,14,RUN
22/03/2019 12:29:25,-14,14,RUN
22/03/2019 12:29:25,-15,14,RUN
22/03/2019 12:29:26,-19,14,RUN
22/03/2019 12:29:26,-25,20,RUN
22/03/2019 12:29:27,-18,6,RUN
22/03/2019 12:29:27,-6,0,RUN
22/03/2019 12:29:27,-7,-26,RUN
22/03/2019 12:29:28,-14,-43,RUN
22/03/2019 12:29:28,-15,-53,RUN
22/03/2019 12:29:28,-18,-53,RUN
22/03/2019 12:29:29,-24,-33,RUN
22/03/2019 12:29:29,-29,5,RUN
22/03/2019 12:29:30,-29,13,RUN
22/03/2019 12:29:30,-29,7,RUN
22/03/2019 12:29:31,-29,-38,RUN
22/03/2019 12:29:31,-29,-44,RUN
22/03/2019 12:29:31,-29,-23,RUN
22/03/2019 12:29:32,-29,-4,RUN
22/03/2019 12:29:33,-29,-2,RUN
22/03/2019 12:29:33,-29,6,RUN
22/03/2019 12:29:33,-29,17,RUN
22/03/2019 12:29:34,-29,29,RUN
22/03/2019 12:29:34,-29,27,RUN
22/03/2019 12:29:35,-29,-43,RUN
22/03/2019 12:29:35,-27,-64,RUN
22/03/2019 12:29:35,-5,-10,RUN
22/03/2019 12:29:36,-5,-11,RUN
22/03/2019 12:29:36,-26,16,RUN
22/03/2019 12:29:37,-29,18,RUN
22/03/2019 12:29:37,0,1,RUN
22/03/2019 12:29:37,-5,7,RUN
22/03/2019 12:29:45,-4,7,RUN
22/03/2019 12:29:45,-3,7,RUN
22/03/2019 12:29:56,-3,5,RUN
22/03/2019 12:30:00,-3,2,RUN
22/03/2019 12:30:01,-3,-1,RUN
22/03/2019 12:30:01,-3,-3,RUN
22/03/2019 12:30:02,-3,-2,RUN
22/03/2019 12:30:02,-2,-2,RUN
22/03/2019 12:30:04,-2,-1,RUN
22/03/2019 12:30:06,-1,-1,RUN
22/03/2019 12:30:07,3,-1,RUN
22/03/2019 12:30:07,6,-11,RUN
22/03/2019 12:30:07,10,-7,RUN
22/03/2019 12:30:08,11,-7,RUN
22/03/2019 12:30:09,12,-7,RUN
22/03/2019 12:30:10,13,-7,RUN
22/03/2019 12:30:11,13,-9,RUN
22/03/2019 12:30:11,14,-10,RUN
22/03/2019 12:30:13,14,-11,RUN
22/03/2019 12:30:13,16,-22,RUN
22/03/2019 12:30:14,19,-39,RUN
22/03/2019 12:30:14,19,-42,RUN
22/03/2019 12:30:14,21,-17,RUN
22/03/2019 12:30:14,24,61,RUN
22/03/2019 12:30:15,24,64,RUN
22/03/2019 12:30:15,24,63,RUN
22/03/2019 12:30:16,26,49,RUN
22/03/2019 12:30:16,26,44,RUN
22/03/2019 12:30:17,27,39,RUN
22/03/2019 12:30:17,29,14,RUN
22/03/2019 12:30:17,29,-25,RUN
22/03/2019 12:30:17,29,-28,RUN
22/03/2019 12:30:18,29,-46,RUN
22/03/2019 12:30:18,29,-22,RUN
